,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
0,2019-01-02,sh.603345,37.6613010000,37.9463054400,35.3507292900,35.9003807100,37.4577264000,2115993,75637694.0000,1,1.722428,1,-4.157605,0
1,2019-01-03,sh.603345,35.7069848400,36.0734191200,34.5364308900,34.8621502500,35.9003807100,1240002,42785566.0000,1,1.009368,1,-2.891978,0
2,2019-01-04,sh.603345,34.5669670800,36.3991384800,34.4346435900,35.7273423000,34.8621502500,1204682,42223738.0000,1,0.980617,1,2.481747,0
3,2019-01-07,sh.603345,36.1853851500,37.6816584600,35.7273423000,37.5595137000,35.7273423000,1643779,59604269.0000,1,1.338044,1,5.128214,0
4,2019-01-08,sh.603345,37.3355816400,37.8648756000,37.0505772000,37.3457603700,37.5595137000,835443,30689304.0000,1,0.680055,1,-0.569114,0
5,2019-01-09,sh.603345,37.3457603700,38.5570292400,36.6536067300,37.4984413200,37.3457603700,1368237,50929933.0000,1,1.113751,1,0.408835,0
6,2019-01-10,sh.603345,37.2541518000,37.9564841700,37.1727219600,37.2846879900,37.4984413200,614343,22673814.0000,1,0.500078,1,-0.570030,0
7,2019-01-11,sh.603345,37.2846879900,37.9564841700,36.8978962500,37.5798711600,37.2846879900,854684,31468620.0000,1,0.695717,1,0.791693,0
8,2019-01-14,sh.603345,37.5086200500,37.6511222700,36.7961089500,36.8470026000,37.5798711600,603400,21989842.0000,1,0.491170,1,-1.950156,0
9,2019-01-15,sh.603345,37.1421857700,37.8648756000,36.5212832400,37.7630883000,36.8470026000,951764,35119008.0000,1,0.774740,1,2.486181,0
10,2019-01-16,sh.603345,37.7630883000,38.7809613000,37.1523645000,37.7630883000,37.7630883000,1541976,57378597.0000,1,1.255176,1,0.000000,0
11,2019-01-17,sh.603345,37.7427308400,39.1881105000,37.4577264000,38.6893527300,37.7630883000,1407949,53258550.0000,1,1.146077,1,2.452830,0
12,2019-01-18,sh.603345,38.4959568600,39.9006216000,38.0684502000,39.5341873200,38.6893527300,1597950,61060487.0000,1,1.300739,1,2.183641,0
13,2019-01-21,sh.603345,39.5545447800,39.5545447800,35.5848400800,36.7146791100,39.5341873200,9057681,324581127.0000,1,7.372996,1,-7.131824,0
14,2019-01-22,sh.603345,36.6434280000,37.0098622800,36.1548489600,36.8266451400,36.7146791100,4091172,146882749.0000,1,3.330234,1,0.304964,0
15,2019-01-23,sh.603345,36.2871724500,37.5289775100,36.2362788000,37.1218283100,36.8266451400,2889654,105515794.0000,1,2.352192,1,0.801550,0
16,2019-01-24,sh.603345,37.1320070400,37.6307648100,36.8470026000,37.1625432300,37.1218283100,1186479,43352993.0000,1,0.965800,1,0.109671,0
17,2019-01-25,sh.603345,37.1930794200,39.6665108100,36.9996835500,38.9845359000,37.1625432300,2076800,78347076.0000,1,1.690525,1,4.902769,0
18,2019-01-28,sh.603345,38.5264930500,38.8623911400,37.1523645000,37.7427308400,38.9845359000,2497245,93018052.0000,1,2.032769,1,-3.185372,0
19,2019-01-29,sh.603345,38.4450632100,38.4450632100,36.8673600600,37.1625432300,37.7427308400,1491777,54546956.0000,1,1.214314,1,-1.537226,0
20,2019-01-30,sh.603345,36.7452153000,37.4679051300,35.7273423000,36.0835978500,37.1625432300,1636634,58907305.0000,1,1.332228,1,-2.903308,0
21,2019-01-31,sh.603345,35.6255550000,37.1523645000,34.6076820000,36.6434280000,36.0835978500,2670267,92513505.0000,1,2.173610,1,1.551479,0
