,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
0,2019-01-02,sh.603602,38.6300646900,39.5708914200,37.9419973800,39.1777101000,38.7424022100,9691222,268358719.0000,1,14.601744,1,1.123594,0
1,2019-01-03,sh.603602,38.6160225000,38.6160225000,36.1586392500,36.3692721000,39.1777101000,7750041,205257982.0000,1,11.676971,1,-7.168459,0
2,2019-01-04,sh.603602,35.5267407000,36.7764956100,33.7293403800,36.6360737100,36.3692721000,5843020,148461275.0000,1,8.803666,1,0.733593,0
3,2019-01-07,sh.603602,36.5939471400,37.9279551900,36.2288502000,37.4926473000,36.6360737100,6035780,160472894.0000,1,9.094097,1,2.338063,0
4,2019-01-08,sh.603602,37.4083941600,38.0402927100,36.4675674300,36.7484112300,37.4926473000,4986199,131714264.0000,1,7.512696,1,-1.985021,0
5,2019-01-09,sh.603602,36.4113986700,38.9249506800,36.2288502000,37.4083941600,36.7484112300,7506040,201322682.0000,1,11.309335,1,1.795947,0
6,2019-01-10,sh.603602,37.2258456900,39.1496257200,37.0713816000,38.3351787000,37.4083941600,8909899,242283681.0000,1,13.424526,1,2.477477,0
7,2019-01-11,sh.603602,38.5598537400,39.4585539000,37.7734911000,38.2228411800,38.3351787000,7345060,201233196.0000,1,11.066787,1,-0.293040,0
8,2019-01-14,sh.603602,38.1526302300,38.1947568000,36.7203268500,37.5066894900,38.2228411800,4956720,131454932.0000,1,7.468280,1,-1.873623,0
9,2019-01-15,sh.603602,37.1837191200,41.2559542200,36.9309597000,39.6270601800,37.5066894900,14121471,402789045.0000,1,21.276791,1,5.653314,0
10,2019-01-16,sh.603602,39.0513303900,39.6691867500,38.5458115500,39.6691867500,39.6270601800,8995091,249923113.0000,1,13.552885,1,0.106310,0
11,2019-01-17,sh.603602,39.8798196000,42.4495403700,39.6832289400,40.4976759600,39.6691867500,13047045,380354034.0000,1,19.657956,1,2.088496,0
12,2019-01-18,sh.603602,39.3181320000,40.1606634000,38.4475162200,40.0904524500,40.4976759600,8001249,224749214.0000,1,12.055465,1,-1.005551,0
13,2019-01-21,sh.603602,39.8096086500,42.1686965700,39.2900476200,41.3261651700,40.0904524500,10351451,302207397.0000,1,15.596510,1,3.082316,0
14,2019-01-22,sh.603602,41.0031948000,41.3963761200,40.4134228200,41.3963761200,41.3261651700,6560980,190979544.0000,1,9.885415,1,0.169892,0
15,2019-01-23,sh.603602,41.0031948000,41.1155323200,39.8798196000,40.4274650100,41.3963761200,5089848,146335327.0000,1,7.668863,1,-2.340565,0
16,2019-01-24,sh.603602,40.2027899700,43.2359030100,39.8798196000,42.9971857800,40.4274650100,11640178,346669530.0000,1,17.538232,1,6.356373,0
17,2019-01-25,sh.603602,42.0563590500,42.5478357000,41.1436167000,41.3261651700,42.9971857800,7819870,233576218.0000,1,11.782182,1,-3.886350,0
