,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
0,2019-01-02,sh.600261,45.8335440200,46.1023624600,44.7582702600,45.1614979200,45.8335440200,3570400,12024686.0000,1,0.245878,1,-1.466281,0
1,2019-01-03,sh.600261,45.4303163600,45.6991348000,45.0270887000,45.1614979200,45.1614979200,2375287,8010381.0000,1,0.163576,1,0.000000,0
2,2019-01-04,sh.600261,45.0270887000,46.2367716800,44.7582702600,46.1023624600,45.1614979200,3997148,13529667.0000,1,0.275266,1,2.083338,0
3,2019-01-07,sh.600261,46.1023624600,47.3120454400,45.9679532400,47.1776362200,46.1023624600,6100463,21224269.0000,1,0.420112,1,2.332359,0
4,2019-01-08,sh.600261,47.0432270000,48.6561376400,46.9088177800,48.3873192000,47.1776362200,9317044,33284512.0000,1,0.641624,1,2.564100,0
5,2019-01-09,sh.600261,48.3873192000,48.3873192000,47.4464546600,47.5808638800,48.3873192000,10465575,37331807.0000,1,0.720719,1,-1.666665,0
6,2019-01-10,sh.600261,47.4464546600,47.7152731000,46.1023624600,46.2367716800,47.5808638800,11751803,40750784.0000,1,0.809295,1,-2.824856,0
7,2019-01-11,sh.600261,46.3711809000,46.5055901200,45.6991348000,45.9679532400,46.2367716800,7526150,25761479.0000,1,0.518293,1,-0.581395,0
8,2019-01-14,sh.600261,45.9679532400,46.5055901200,45.2959071400,45.4303163600,45.9679532400,6657900,22673704.0000,1,0.458501,1,-1.169590,0
9,2019-01-15,sh.600261,45.5647255800,46.2367716800,45.0270887000,46.1023624600,45.4303163600,6759256,22907763.0000,1,0.465481,1,1.479288,0
10,2019-01-16,sh.600261,46.1023624600,46.2367716800,45.1614979200,45.6991348000,46.1023624600,4136005,14111125.0000,1,0.284829,1,-0.874635,0
11,2019-01-17,sh.600261,45.5647255800,45.5647255800,44.8926794800,45.2959071400,45.6991348000,10651795,35810313.0000,1,0.733543,1,-0.882359,0
12,2019-01-18,sh.600261,45.1614979200,45.4303163600,44.7582702600,45.0270887000,45.2959071400,6598803,22106287.0000,1,0.454431,1,-0.593471,0
13,2019-01-21,sh.600261,45.0270887000,45.1614979200,44.7582702600,44.8926794800,45.0270887000,9170563,30694870.0000,1,0.631537,1,-0.298507,0
14,2019-01-22,sh.600261,45.0270887000,45.4303163600,44.3550426000,44.7582702600,44.8926794800,8499251,28369845.0000,1,0.585306,1,-0.299401,0
15,2019-01-23,sh.600261,44.6238610400,44.7582702600,44.2206333800,44.2206333800,44.7582702600,5502823,18187959.0000,1,0.378955,1,-1.201200,0
