,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
0,2019-01-02,sh.603882,22.3214002500,22.7126517600,21.0673890000,22.0505338200,22.3514965200,689900,15108456.0000,1,0.246711,1,-1.346504,0
1,2019-01-03,sh.603882,21.8900203800,22.0705980000,21.2379345300,21.2880949800,22.0505338200,1047350,22665806.0000,1,0.374536,1,-3.457690,0
2,2019-01-04,sh.603882,21.4285442400,22.3113681600,21.2680308000,22.1408226300,21.2880949800,1021034,22221592.0000,1,0.365125,1,4.005657,0
3,2019-01-07,sh.603882,22.1307905400,22.9734861000,22.1207584500,22.9333577400,22.1408226300,1210864,27395343.0000,1,0.433009,1,3.579524,0
4,2019-01-08,sh.603882,22.2712398000,22.2712398000,21.4185121500,21.9502129200,22.9333577400,2050030,44576101.0000,1,0.733098,1,-4.286970,0
5,2019-01-09,sh.603882,21.9401808300,22.2010151700,21.6693144000,21.7896994800,21.9502129200,942444,20584785.0000,1,0.337021,1,-0.731261,0
6,2019-01-10,sh.603882,21.7896994800,21.8498920200,21.3683517000,21.4385763300,21.7896994800,707000,15136616.0000,1,0.252826,1,-1.611411,0
7,2019-01-11,sh.603882,21.4686726000,21.6693144000,21.0774210900,21.2279024400,21.4385763300,734600,15528474.0000,1,0.262695,1,-0.982691,0
8,2019-01-14,sh.603882,21.2279024400,21.4887367800,20.5557524100,21.1376136300,21.2279024400,793334,16565100.0000,1,0.283699,1,-0.425331,0
9,2019-01-15,sh.603882,21.0673890000,21.2579987100,20.8667472000,21.1978061700,21.1376136300,401354,8449582.0000,1,0.143526,1,0.284762,0
10,2019-01-16,sh.603882,21.1978061700,21.7495711200,21.0874531800,21.5890576800,21.1978061700,781083,16781770.0000,1,0.279318,1,1.845723,0
11,2019-01-17,sh.603882,21.6392181300,21.7495711200,21.2178703500,21.2178703500,21.5890576800,544098,11625380.0000,1,0.194571,1,-1.719335,0
12,2019-01-18,sh.603882,21.1175494500,21.6492502200,21.1175494500,21.6392181300,21.2178703500,745623,15970014.0000,1,0.266637,1,1.985816,0
13,2019-01-21,sh.603882,21.4987688700,21.9903412800,21.4185121500,21.7395390300,21.6392181300,493581,10736768.0000,1,0.176506,1,0.463609,0
14,2019-01-22,sh.603882,21.6592823100,21.7896994800,21.3382554300,21.4385763300,21.7395390300,301281,6469273.0000,1,0.107739,1,-1.384399,0
