,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
0,2019-01-02,sh.603528,18.7618480500,19.5245248000,18.3957632100,19.1889470300,18.7923551200,5428500,33740699.0000,1,2.893811,1,2.110391,0
1,2019-01-03,sh.603528,19.0364116800,19.6770601500,18.7923551200,19.6465530800,19.1889470300,7909113,50191748.0000,1,4.216170,1,2.384739,0
2,2019-01-04,sh.603528,19.3109753100,20.1346662000,19.1889470300,20.0126379200,19.6465530800,8164200,52685241.0000,1,4.352151,1,1.863352,0
3,2019-01-07,sh.603528,19.9516237800,20.0126379200,19.6770601500,19.9821308500,20.0126379200,6220241,40541961.0000,1,3.315870,1,-0.152435,0
4,2019-01-08,sh.603528,19.9516237800,19.9516237800,19.3109753100,19.4635106600,19.9821308500,4213772,27021300.0000,1,2.246267,1,-2.595421,0
5,2019-01-09,sh.603528,19.4635106600,19.6770601500,19.1889470300,19.2194541000,19.4635106600,5122321,32654590.0000,1,2.730594,1,-1.253917,0
6,2019-01-10,sh.603528,19.2194541000,19.4330035900,19.0669187500,19.1584399600,19.2194541000,2911868,18347110.0000,1,1.552251,1,-0.317460,0
7,2019-01-11,sh.603528,19.1279328900,19.4940177300,19.1279328900,19.3414823800,19.1584399600,2922647,18533398.0000,1,1.557997,1,0.955413,0
8,2019-01-14,sh.603528,19.3109753100,19.4330035900,18.9143834000,19.1279328900,19.3414823800,2718299,17012818.0000,1,1.449064,1,-1.104104,0
9,2019-01-15,sh.603528,19.1279328900,19.3719894500,18.7923551200,19.3719894500,19.1279328900,3914532,24540488.0000,1,2.086749,1,1.275916,0
10,2019-01-16,sh.603528,19.3414823800,19.4940177300,19.0059046100,19.0364116800,19.3719894500,3684752,23251237.0000,1,1.964258,1,-1.732285,0
11,2019-01-17,sh.603528,19.1279328900,19.1279328900,18.3347490700,18.4262702800,19.0364116800,4947571,30209203.0000,1,2.637439,1,-3.205125,0
12,2019-01-18,sh.603528,18.3957632100,18.6398197700,18.1822137200,18.5482985600,18.4262702800,3252497,19671553.0000,1,1.733833,1,0.662251,0
13,2019-01-21,sh.603528,18.5482985600,18.7313409800,18.3347490700,18.5788056300,18.5482985600,2718943,16558888.0000,1,1.449407,1,0.164477,0
14,2019-01-22,sh.603528,18.5788056300,18.6703268400,18.2737349300,18.4262702800,18.5788056300,1941300,11744752.0000,1,1.034863,1,-0.821021,0
15,2019-01-23,sh.603528,18.4262702800,18.5482985600,18.3957632100,18.5177914900,18.4262702800,1288200,7792647.0000,1,0.686710,1,0.496692,0
16,2019-01-24,sh.603528,18.4567773500,18.7313409800,18.3957632100,18.6398197700,18.5177914900,1685100,10273056.0000,1,0.898289,1,0.658978,0
17,2019-01-25,sh.603528,18.6093127000,18.7008339100,18.4567773500,18.4872844200,18.6398197700,1991000,12127635.0000,1,1.061357,1,-0.818334,0
18,2019-01-28,sh.603528,18.6093127000,18.7923551200,18.0906925100,18.2737349300,18.4872844200,1990443,12048656.0000,1,1.061060,1,-1.155118,0
19,2019-01-29,sh.603528,18.2737349300,18.2737349300,16.5653390100,17.7246076700,18.2737349300,3941867,22688742.0000,1,2.101320,1,-3.005006,0
20,2019-01-30,sh.603528,17.6330864600,17.8771430200,17.5110581800,17.5415652500,17.7246076700,1817900,10536358.0000,1,0.969082,1,-1.032701,0
21,2019-01-31,sh.603528,17.5720723200,17.8771430200,16.8704097100,17.1449733400,17.5415652500,2471635,14054132.0000,1,1.317573,1,-2.260872,0
22,2019-02-01,sh.603528,17.1754804100,17.6635935300,17.1754804100,17.6025793900,17.1449733400,2205635,12635698.0000,1,1.175774,1,2.669041,0
23,2019-02-11,sh.603528,17.6635935300,18.1517066500,17.5720723200,18.0906925100,17.6025793900,2468301,14514207.0000,1,1.315796,1,2.772961,0
24,2019-02-12,sh.603528,17.9991713000,18.3957632100,17.8771430200,18.2432278600,18.0906925100,2857701,17032472.0000,1,1.523376,1,0.843174,0
25,2019-02-13,sh.603528,18.1822137200,19.0669187500,18.1822137200,18.9143834000,18.2432278600,5683141,34781434.0000,1,3.029554,1,3.678926,0
26,2019-02-14,sh.603528,19.3414823800,20.8058217400,19.3414823800,19.8295955000,18.9143834000,18584760,123277134.0000,1,9.907117,1,4.838713,0
27,2019-02-15,sh.603528,19.4940177300,19.8906096400,19.0974258200,19.4940177300,19.8295955000,10008813,64020490.0000,1,5.335473,1,-1.692310,0
28,2019-02-18,sh.603528,19.6465530800,20.1651732700,19.4635106600,19.9821308500,19.4940177300,9993233,64928973.0000,1,5.327167,1,2.503917,0
29,2019-02-19,sh.603528,19.9821308500,20.5617651800,19.7380742900,20.2872015500,19.9821308500,9601374,63100530.0000,1,5.118276,1,1.526716,0
30,2019-02-20,sh.603528,20.1956803400,21.2329207200,19.8601025700,20.8363288100,20.2872015500,13732000,92350281.0000,1,7.320220,1,2.706764,0
31,2019-02-21,sh.603528,20.5922722500,20.6227793200,19.9821308500,20.1041591300,20.8363288100,12463148,83124079.0000,1,6.643823,1,-3.513906,0
32,2019-02-22,sh.603528,19.9211167100,20.5617651800,19.8601025700,20.5617651800,20.1041591300,7871430,52218914.0000,1,4.196082,1,2.276170,0
33,2019-02-25,sh.603528,20.5312581100,21.5990055600,20.5312581100,21.4464702100,20.5617651800,13650443,94634648.0000,1,7.276743,1,4.302677,0
34,2019-02-26,sh.603528,21.6600197000,21.8125550500,21.1108924400,21.2024136500,21.4464702100,12499503,87916787.0000,1,6.663203,1,-1.137986,0
35,2019-02-27,sh.603528,21.2329207200,21.3854560700,20.7753146700,20.9278500200,21.2024136500,7624600,52740608.0000,1,4.064502,1,-1.294959,0
36,2019-02-28,sh.603528,20.9278500200,21.6295126300,20.8363288100,21.2024136500,20.9278500200,8376097,58517387.0000,1,4.465108,1,1.311949,0
37,2019-03-01,sh.603528,21.2024136500,21.4159631400,20.5922722500,20.9583570900,21.2024136500,6843450,46800002.0000,1,3.648089,1,-1.151078,0
38,2019-03-04,sh.603528,21.1108924400,21.5074843500,20.9583570900,21.1413995100,20.9583570900,9221042,64240462.0000,1,4.915530,1,0.873362,0
39,2019-03-05,sh.603528,21.1413995100,22.1786398900,20.9278500200,22.1786398900,21.1413995100,12950564,92122084.0000,1,6.903654,1,4.906207,0
40,2019-03-06,sh.603528,22.4837105900,22.7887812900,21.8735691900,22.6667530100,22.1786398900,12978383,95431282.0000,1,6.918483,1,2.200823,0
