,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
0,2019-01-02,sh.603579,57.9181453200,58.3661759800,55.8612772900,56.5944183700,57.7552250800,645986,18056642.0000,1,1.256293,1,-2.009872,0
1,2019-01-03,sh.603579,56.6962435200,57.9385103500,55.9020073500,55.9631024400,56.5944183700,1016496,28306872.0000,1,1.976849,1,-1.115514,0
2,2019-01-04,sh.603579,55.1485012400,58.7123814900,55.0874061500,58.1421606500,55.9631024400,1492735,42120176.0000,1,2.903024,1,3.893740,0
3,2019-01-07,sh.603579,58.4476361000,59.2622373000,58.0607005300,58.7123814900,58.1421606500,759748,21864044.0000,1,1.477534,1,0.980738,0
4,2019-01-08,sh.603579,58.7123814900,59.6491728700,58.3458109500,59.2011422100,58.7123814900,784010,22705864.0000,1,1.524718,1,0.832465,0
5,2019-01-09,sh.603579,59.6695379000,60.9321697600,58.8956667600,59.2215072400,59.2011422100,1803203,52889346.0000,1,3.506813,1,0.034401,0
6,2019-01-10,sh.603579,59.2418722700,59.4658876000,57.0220840000,57.2257343000,59.2215072400,1459265,41432423.0000,1,2.837933,1,-3.370012,0
7,2019-01-11,sh.603579,57.3275594500,57.7144950200,56.8998938200,57.6737649600,57.2257343000,799559,22489718.0000,1,1.554957,1,0.782916,0
8,2019-01-14,sh.603579,57.6737649600,57.8366852000,56.6351484300,56.8795287900,57.6737649600,580818,16260322.0000,1,1.129557,1,-1.377117,0
9,2019-01-15,sh.603579,56.9813539400,57.6533999300,56.6555134600,57.6330349000,56.8795287900,652669,18314842.0000,1,1.269290,1,1.324737,0
10,2019-01-16,sh.603579,57.6941299900,58.9567618500,57.4293846000,58.4476361000,57.6330349000,1036701,29669590.0000,1,2.016144,1,1.413433,0
11,2019-01-17,sh.603579,58.8142066400,58.8142066400,57.2257343000,57.2257343000,58.4476361000,619735,17532596.0000,1,1.205241,1,-2.090594,0
12,2019-01-18,sh.603579,57.0424490300,57.9792404100,56.6351484300,57.9588753800,57.2257343000,810703,22850328.0000,1,1.576630,1,1.281134,0
13,2019-01-21,sh.603579,57.7144950200,60.0564734700,57.7144950200,58.9567618500,57.9588753800,1660153,48174785.0000,1,3.228613,1,1.721721,0
14,2019-01-22,sh.603579,58.9160317900,58.9567618500,57.2257343000,57.6330349000,58.9567618500,887682,25306138.0000,1,1.726336,1,-2.245255,0
15,2019-01-23,sh.603579,57.2257343000,57.9385103500,57.1442741800,57.4293846000,57.6330349000,499769,14104354.0000,1,0.971935,1,-0.353351,0
16,2019-01-24,sh.603579,57.4090195700,58.2643508300,57.1035441200,57.5312097500,57.4293846000,764500,21677287.0000,1,1.486776,1,0.177302,0
17,2019-01-25,sh.603579,58.0199704700,61.8078660500,57.4497496300,60.0564734700,57.5312097500,2824126,83466113.0000,1,5.492271,1,4.389380,0
18,2019-01-28,sh.603579,60.3212188600,62.2762617400,59.4251575400,59.9953783800,60.0564734700,2596744,77343702.0000,1,5.050066,1,-0.101732,0
19,2019-01-29,sh.603579,60.8507096400,60.8914397000,56.0241975300,59.2826023300,59.9953783800,1681859,48514153.0000,1,3.270827,1,-1.188046,0
20,2019-01-30,sh.603579,59.2826023300,59.5473477200,57.2257343000,57.2664643600,59.2826023300,1109191,31703244.0000,1,2.157120,1,-3.400892,0
21,2019-01-31,sh.603579,57.4293846000,57.7348600500,52.4603172800,53.4582037500,57.2664643600,2154384,58216914.0000,1,4.189778,1,-6.650074,0
22,2019-02-01,sh.603579,53.8655043500,56.9406238800,53.7433141700,56.8387987300,53.4582037500,1370200,37464144.0000,1,2.664722,1,6.323809,0
23,2019-02-11,sh.603579,56.5536883100,59.3640624500,56.1667527400,58.9974919100,56.8387987300,1694909,47791476.0000,1,3.296206,1,3.797920,0
24,2019-02-12,sh.603579,59.0178569400,60.7896145500,58.4476361000,60.6877894000,58.9974919100,1913430,56555622.0000,1,3.721179,1,2.865033,0
25,2019-02-13,sh.603579,60.7692495200,61.9911513200,60.2804888000,61.3191053300,60.6877894000,1697210,50966841.0000,1,3.300681,1,1.040273,0
26,2019-02-14,sh.603579,61.5838507200,62.8668476100,61.0543599400,62.7242924000,61.3191053300,1932339,59012601.0000,1,3.757952,1,2.291593,0
27,2019-02-15,sh.603579,62.6428322800,63.5388936000,61.4209304800,62.6835623400,62.7242924000,1450212,44668054.0000,1,2.820327,1,-0.064930,0
28,2019-02-18,sh.603579,63.4981635400,65.4735714500,62.1540715600,65.3717463000,62.6835623400,2413865,75787066.0000,1,4.694409,1,4.288492,0
29,2019-02-19,sh.603579,66.4510928900,66.4510928900,63.8647340800,64.6997003100,65.3717463000,1794547,57387133.0000,1,3.489979,1,-1.028031,0
30,2019-02-20,sh.603579,64.6182401900,65.9826972000,63.7425439000,65.1070009100,64.6997003100,1687400,53890968.0000,1,3.281602,1,0.629521,0
31,2019-02-21,sh.603579,64.9237156400,65.9419671400,63.8443690500,64.1702095300,65.1070009100,1712719,54526536.0000,1,3.330842,1,-1.438846,0
32,2019-02-22,sh.603579,64.1702095300,64.7200653400,63.6610837800,64.4145898900,64.1702095300,1455885,45865203.0000,1,2.831359,1,0.380828,0
33,2019-02-25,sh.603579,64.7607954000,70.5444639200,64.7607954000,69.4040222400,64.4145898900,2748998,91599794.0000,1,5.346165,1,7.745820,0
34,2019-02-26,sh.603579,69.9335130200,72.0922062000,68.4468658300,69.3429271500,69.4040222400,2405783,82515411.0000,1,4.678691,1,-0.088036,0
