,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
0,2019-01-02,sh.600969,9.1285530500,9.1747346000,9.0054022500,9.0823715000,9.1285530500,1343559,7918520.0000,1,0.363075,1,-0.505898,0
1,2019-01-03,sh.600969,9.0361899500,9.1747346000,8.9900084000,9.0207961000,9.0823715000,1262146,7438456.0000,1,0.341074,1,-0.677965,0
2,2019-01-04,sh.600969,8.8976453000,9.2209161500,8.8206760500,9.2209161500,9.0207961000,1843352,10864824.0000,1,0.498135,1,2.218424,0
3,2019-01-07,sh.600969,9.2824915500,9.3748546500,9.1747346000,9.3748546500,9.2209161500,2221882,13392604.0000,1,0.600427,1,1.669456,0
4,2019-01-08,sh.600969,9.3286731000,9.4826116000,9.2978854000,9.4364300500,9.3748546500,1824702,11134505.0000,1,0.493095,1,0.656814,0
5,2019-01-09,sh.600969,9.4364300500,9.6057624000,9.4210362000,9.5133993000,9.4364300500,2043482,12657409.0000,1,0.552217,1,0.815656,0
6,2019-01-10,sh.600969,9.5441870000,9.5749747000,9.4518239000,9.4672177500,9.5133993000,1531000,9468621.0000,1,0.413727,1,-0.485433,0
7,2019-01-11,sh.600969,9.4518239000,9.6519439500,9.4518239000,9.5749747000,9.4672177500,2239510,13881924.0000,1,0.605190,1,1.138206,0
8,2019-01-14,sh.600969,9.5903685500,9.7135193500,9.5441870000,9.5903685500,9.5749747000,1565300,9797686.0000,1,0.422996,1,0.160775,0
9,2019-01-15,sh.600969,9.6673378000,9.6673378000,9.5287931500,9.6057624000,9.5903685500,1688023,10512855.0000,1,0.456160,1,0.160510,0
10,2019-01-16,sh.600969,9.5903685500,9.6827316500,9.4826116000,9.5595808500,9.6057624000,1537322,9576226.0000,1,0.415436,1,-0.480765,0
11,2019-01-17,sh.600969,9.5749747000,9.6827316500,9.5287931500,9.5595808500,9.5595808500,1728995,10791133.0000,1,0.467232,1,0.000000,0
12,2019-01-18,sh.600969,9.5749747000,9.7289132000,9.5749747000,9.6365501000,9.5595808500,2066127,12956241.0000,1,0.558337,1,0.805156,0
13,2019-01-21,sh.600969,9.7135193500,9.8366701500,9.7135193500,9.8212763000,9.6365501000,2432722,15460007.0000,1,0.657403,1,1.916931,0
14,2019-01-22,sh.600969,9.8212763000,9.8212763000,9.5133993000,9.5595808500,9.8212763000,2693486,16851978.0000,1,0.727870,1,-2.664578,0
15,2019-01-23,sh.600969,9.5287931500,9.8520640000,9.4826116000,9.7904886000,9.5595808500,3361627,21231420.0000,1,0.908424,1,2.415461,0
16,2019-01-24,sh.600969,9.8058824500,9.8520640000,9.5749747000,9.8366701500,9.7904886000,4354427,27496036.0000,1,1.176712,1,0.471694,0
17,2019-01-25,sh.600969,9.8212763000,9.8520640000,9.7443070500,9.7750947500,9.8366701500,2204087,14014664.0000,1,0.595618,1,-0.625977,0
18,2019-01-28,sh.600969,9.7750947500,9.8366701500,9.6211562500,9.6673378000,9.7750947500,1985157,12536353.0000,1,0.536456,1,-1.102358,0
19,2019-01-29,sh.600969,9.6365501000,9.6827316500,9.3594608000,9.4672177500,9.6673378000,2306455,14194528.0000,1,0.623281,1,-2.070065,0
20,2019-01-30,sh.600969,9.4826116000,9.5749747000,9.4056423500,9.5441870000,9.4672177500,2374789,14685107.0000,1,0.641747,1,0.813003,0
21,2019-01-31,sh.600969,9.5441870000,9.6211562500,9.2670977000,9.3286731000,9.5441870000,3746648,22786085.0000,1,1.012469,1,-2.258062,0
22,2019-02-01,sh.600969,9.3440669500,9.5133993000,9.2978854000,9.4672177500,9.3286731000,2815120,17267684.0000,1,0.760739,1,1.485151,0
23,2019-02-11,sh.600969,9.4826116000,9.7289132000,9.4672177500,9.7135193500,9.4672177500,2394454,14974507.0000,1,0.647061,1,2.601624,0
24,2019-02-12,sh.600969,9.7443070500,9.8982455500,9.7443070500,9.8520640000,9.7135193500,4089933,26103258.0000,1,1.105236,1,1.426310,0
25,2019-02-13,sh.600969,9.8520640000,9.9444271000,9.7443070500,9.8982455500,9.8520640000,4700173,30026847.0000,1,1.270144,1,0.468746,0
26,2019-02-14,sh.600969,9.8520640000,9.9136394000,9.7904886000,9.8366701500,9.8982455500,2998900,19150845.0000,1,0.810403,1,-0.622083,0
27,2019-02-15,sh.600969,9.8366701500,10.0521840500,9.8058824500,9.9598209500,9.8366701500,5892160,38142287.0000,1,1.592258,1,1.251955,0
28,2019-02-18,sh.600969,10.0060025000,10.2369102500,9.9906086500,10.2215164000,9.9598209500,6673907,43959850.0000,1,1.803513,1,2.627513,0
29,2019-02-19,sh.600969,10.2215164000,10.2215164000,10.0060025000,10.1137594500,10.2215164000,5884740,38646966.0000,1,1.590253,1,-1.054212,0
30,2019-02-20,sh.600969,10.0983656000,10.1753348500,9.9598209500,10.0675779000,10.1137594500,4746887,31061730.0000,1,1.282767,1,-0.456624,0
31,2019-02-21,sh.600969,10.0983656000,10.2061225500,9.9290332500,9.9598209500,10.0675779000,4895998,32055574.0000,1,1.323062,1,-1.070339,0
32,2019-02-22,sh.600969,9.9906086500,10.1599410000,9.9290332500,10.1599410000,9.9598209500,3811667,24924335.0000,1,1.030040,1,2.009275,0
