,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
0,2019-01-02,sh.600874,10.1366889300,10.4749812900,9.8346421800,9.8829696600,9.9675427500,20069314,168187996.0000,1,1.845915,1,-0.848481,0
1,2019-01-03,sh.600874,10.0158702300,10.0158702300,9.6775778700,9.7259053500,9.8829696600,13325298,108840447.0000,1,1.225621,1,-1.589244,0
2,2019-01-04,sh.600874,9.5205135600,10.0400339700,9.4963498200,10.0279521000,9.7259053500,14383748,117194089.0000,1,1.322974,1,3.105590,0
3,2019-01-07,sh.600874,10.0883614500,10.1970982800,9.9917064900,10.1366889300,10.0279521000,14650011,122564172.0000,1,1.347464,1,1.084339,0
4,2019-01-08,sh.600874,10.0521158400,10.0521158400,9.8829696600,9.9554608800,10.1366889300,9300412,76606163.0000,1,0.855424,1,-1.787849,0
5,2019-01-09,sh.600874,9.9192152700,10.1004433200,9.8950515300,9.9192152700,9.9554608800,11093777,91880733.0000,1,1.020372,1,-0.364074,0
6,2019-01-10,sh.600874,9.9071334000,10.3058351100,9.8708877900,10.2454257600,9.9192152700,23189335,195109266.0000,1,2.132885,1,3.288666,0
7,2019-01-11,sh.600874,10.1608526700,10.3904082000,10.0279521000,10.3058351100,10.2454257600,16731529,141417521.0000,1,1.538916,1,0.589625,0
8,2019-01-14,sh.600874,10.2816713700,10.3541625900,10.0883614500,10.2091801500,10.3058351100,11200868,94989283.0000,1,1.030222,1,-0.937866,0
9,2019-01-15,sh.600874,10.2091801500,10.6803730800,10.0521158400,10.6199637300,10.2091801500,24739033,214076292.0000,1,2.275422,1,4.023670,0
10,2019-01-16,sh.600874,10.5112269000,10.9099286100,10.4024900700,10.5353906400,10.6199637300,31842830,280721492.0000,1,2.928808,1,-0.796356,0
11,2019-01-17,sh.600874,10.3904082000,10.4024900700,10.0883614500,10.1004433200,10.5353906400,18073390,152695722.0000,1,1.662336,1,-4.128447,0
12,2019-01-18,sh.600874,10.1004433200,10.1729345400,9.9554608800,10.1004433200,10.1004433200,10700153,89127967.0000,1,0.984168,1,0.000000,0
13,2019-01-21,sh.600874,10.1246070600,10.1850164100,10.0400339700,10.0521158400,10.1004433200,11637369,97206576.0000,1,1.070370,1,-0.478469,0
14,2019-01-22,sh.600874,10.0762795800,10.1366889300,9.8104784400,9.8588059200,10.0521158400,11665290,96079889.0000,1,1.072938,1,-1.923075,0
15,2019-01-23,sh.600874,9.8708877900,9.8950515300,9.7379872200,9.7983965700,9.8588059200,6474372,52513190.0000,1,0.595493,1,-0.612747,0
16,2019-01-24,sh.600874,9.7742328300,9.8588059200,9.6896597400,9.8225603100,9.7983965700,6086467,49306565.0000,1,0.559815,1,0.246615,0
17,2019-01-25,sh.600874,10.0279521000,10.0883614500,9.7983965700,9.7983965700,9.8225603100,9732837,80306605.0000,1,0.895197,1,-0.246008,0
18,2019-01-28,sh.600874,9.8225603100,9.8708877900,9.5809229100,9.6050866500,9.7983965700,8919047,71727574.0000,1,0.820347,1,-1.972871,0
19,2019-01-29,sh.600874,9.6050866500,9.6413322600,9.2063849400,9.3876129900,9.6050866500,8232938,63847056.0000,1,0.757241,1,-2.264149,0
20,2019-01-30,sh.600874,9.3634492500,9.4601042100,9.1580574600,9.1701393300,9.3876129900,5284894,40853033.0000,1,0.486089,1,-2.316600,0
21,2019-01-31,sh.600874,9.2184668100,9.3272036400,8.8560107100,9.0372387600,9.1701393300,6295504,47515380.0000,1,0.579042,1,-1.449277,0
22,2019-02-01,sh.600874,9.0976481100,9.6050866500,9.0734843700,9.4963498200,9.0372387600,8276940,64303355.0000,1,0.761288,1,5.080215,0
23,2019-02-11,sh.600874,9.5688410400,9.7259053500,9.4480223400,9.6896597400,9.4963498200,6146451,49056327.0000,1,0.565332,1,2.035628,0
24,2019-02-12,sh.600874,9.8708877900,9.9192152700,9.7138234800,9.7379872200,9.6896597400,8989902,72830688.0000,1,0.826864,1,0.498753,0
25,2019-02-13,sh.600874,9.7621509600,9.9433790100,9.6896597400,9.9071334000,9.7379872200,13437272,109459240.0000,1,1.235920,1,1.736965,0
26,2019-02-14,sh.600874,9.9071334000,9.9917064900,9.8467240500,9.9071334000,9.9071334000,9546714,78337957.0000,1,0.878078,1,0.000000,0
27,2019-02-15,sh.600874,9.9312971400,10.1246070600,9.8588059200,9.9312971400,9.9071334000,12286346,101529188.0000,1,1.130061,1,0.243908,0
28,2019-02-18,sh.600874,9.9675427500,10.2091801500,9.9433790100,10.1970982800,9.9312971400,14853830,124257710.0000,1,1.366211,1,2.676391,0
29,2019-02-19,sh.600874,10.2816713700,10.4387356800,10.1487708000,10.3179169800,10.1970982800,24448285,208601979.0000,1,2.248680,1,1.184839,0
30,2019-02-20,sh.600874,10.2695895000,10.3299988500,10.1246070600,10.2695895000,10.3179169800,12891056,109010828.0000,1,1.185681,1,-0.468384,0
31,2019-02-21,sh.600874,10.2695895000,10.5957999900,10.1608526700,10.3299988500,10.2695895000,24235501,207916745.0000,1,2.229108,1,0.588237,0
32,2019-02-22,sh.600874,10.2816713700,10.4508175500,10.1004433200,10.4024900700,10.3299988500,20584235,175363298.0000,1,1.893276,1,0.701748,0
33,2019-02-25,sh.600874,10.4991450300,11.2723847100,10.3904082000,11.1274022700,10.4024900700,38867719,347787501.0000,1,3.574936,1,6.968646,0
34,2019-02-26,sh.600874,11.0669929200,11.5744314600,10.8736830000,11.1515660100,11.1274022700,42886458,396300962.0000,1,3.944567,1,0.217150,0
35,2019-02-27,sh.600874,11.1636478800,11.6106770700,11.1636478800,11.3448759300,11.1515660100,39166727,369361355.0000,1,3.602438,1,1.733487,0
36,2019-02-28,sh.600874,11.3569578000,11.5261039800,11.1757297500,11.3086303200,11.3448759300,19661134,184034296.0000,1,1.808372,1,-0.319496,0
37,2019-03-01,sh.600874,11.4173671500,11.4656946300,11.1153204000,11.3207121900,11.3086303200,17726153,165767400.0000,1,1.630398,1,0.106840,0
38,2019-03-04,sh.600874,11.4415308900,11.8160688600,11.3207121900,11.5381858500,11.3207121900,37695976,362063414.0000,1,3.467162,1,1.921028,0
39,2019-03-05,sh.600874,11.4536127600,11.7073320300,11.4052852800,11.7073320300,11.5381858500,29617564,283118280.0000,1,2.724134,1,1.465962,0
40,2019-03-06,sh.600874,11.6831682900,11.8039869900,11.4536127600,11.7435776400,11.7073320300,34429203,331994732.0000,1,3.166695,1,0.309605,0
41,2019-03-07,sh.600874,11.7073320300,12.0214606500,11.5865133300,11.8402326000,11.7435776400,36627987,356873580.0000,1,3.368932,1,0.823044,0
42,2019-03-08,sh.600874,11.6590045500,11.6952501600,10.8616011300,10.8736830000,11.8402326000,31510995,296256266.0000,1,2.898287,1,-8.163267,0
43,2019-03-11,sh.600874,10.9824198300,11.8160688600,10.9824198300,11.7435776400,10.8736830000,36581738,348014424.0000,1,3.364678,1,8.000003,0
