,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
0,2019-01-02,sh.600639,50.3137732000,50.5334840000,49.2591613600,49.5228143200,49.4788721600,1095515,12442957.0000,1,0.128848,1,0.088812,0
1,2019-01-03,sh.600639,49.3909878400,50.5334840000,49.3909878400,49.6985829600,49.5228143200,1372706,15602693.0000,1,0.161450,1,0.354924,0
2,2019-01-04,sh.600639,49.3470456800,51.0607899200,49.3470456800,50.8410791200,49.6985829600,1711125,19670952.0000,1,0.201253,1,2.298844,0
3,2019-01-07,sh.600639,50.9289634400,51.8078066400,50.5774261600,51.5002115200,50.8410791200,2110200,24627995.0000,1,0.248190,1,1.296461,0
4,2019-01-08,sh.600639,51.5002115200,51.5441536800,50.7971369600,51.1486742400,51.5002115200,1404162,16321860.0000,1,0.165150,1,-0.682593,0
5,2019-01-09,sh.600639,51.2805007200,51.7638644800,50.8410791200,51.3244428800,51.1486742400,2122300,24860862.0000,1,0.249613,1,0.343642,0
6,2019-01-10,sh.600639,51.3244428800,51.6320380000,50.6653104800,50.8410791200,51.3244428800,1202770,14018421.0000,1,0.141463,1,-0.941786,0
7,2019-01-11,sh.600639,50.7971369600,51.4123272000,50.3137732000,50.9289634400,50.8410791200,1447891,16724062.0000,1,0.170293,1,0.172865,0
8,2019-01-14,sh.600639,50.5334840000,51.1486742400,50.0940624000,50.3137732000,50.9289634400,1070442,12271756.0000,1,0.125899,1,-1.207941,0
9,2019-01-15,sh.600639,50.3137732000,52.5108812000,50.0940624000,52.5108812000,50.3137732000,4120669,48652750.0000,1,0.484650,1,4.366813,0
10,2019-01-16,sh.600639,52.5548233600,52.9063606400,51.5880958400,52.0275174400,52.5108812000,2874974,34184262.0000,1,0.338138,1,-0.920499,0
11,2019-01-17,sh.600639,52.0275174400,52.8624184800,51.1926164000,51.7638644800,52.0275174400,2529172,29966084.0000,1,0.297467,1,-0.506760,0
12,2019-01-18,sh.600639,51.7638644800,52.9942449600,51.5441536800,52.5987655200,51.7638644800,2900200,34532208.0000,1,0.341105,1,1.612908,0
13,2019-01-21,sh.600639,52.3790547200,52.7305920000,52.0275174400,52.2911704000,52.5987655200,2138467,25470366.0000,1,0.251514,1,-0.584801,0
14,2019-01-22,sh.600639,51.9396331200,52.3351125600,51.3244428800,51.4562693600,52.2911704000,1559733,18403104.0000,1,0.183447,1,-1.596635,0
15,2019-01-23,sh.600639,51.4562693600,52.0275174400,51.0607899200,51.5880958400,51.4562693600,968540,11354751.0000,1,0.113914,1,0.256189,0
16,2019-01-24,sh.600639,51.8078066400,51.9396331200,51.0607899200,51.2365585600,51.5880958400,1173006,13757165.0000,1,0.137962,1,-0.681430,0
17,2019-01-25,sh.600639,51.1486742400,51.8078066400,51.0168477600,51.3244428800,51.2365585600,1071461,12550362.0000,1,0.126019,1,0.171531,0
18,2019-01-28,sh.600639,51.3244428800,52.0714596000,50.9729056000,51.1047320800,51.3244428800,1567346,18385742.0000,1,0.184342,1,-0.428084,0
19,2019-01-29,sh.600639,51.1047320800,51.3244428800,47.8090700800,50.3577153600,51.1047320800,3023570,34150414.0000,1,0.355615,1,-1.461738,0
20,2019-01-30,sh.600639,49.9622359200,50.4455996800,49.2152192000,49.7425251200,50.3577153600,1426297,16148568.0000,1,0.167753,1,-1.221643,0
