,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
0,2019-01-02,sh.600723,13.7900572400,13.8791690800,13.4781658000,13.5227217200,13.8346131600,778700,4770551.0000,1,0.118331,1,-2.254426,0
1,2019-01-03,sh.600723,13.5672776400,14.0573927600,13.5449996800,13.9682809200,13.5227217200,1951392,12134863.0000,1,0.296533,1,3.294890,0
2,2019-01-04,sh.600723,13.9905588800,14.1465046000,13.8568911200,14.1242266400,13.9682809200,1988792,12511143.0000,1,0.302216,1,1.116430,0
3,2019-01-07,sh.600723,14.2133384800,14.2133384800,14.0128368400,14.1687825600,14.1242266400,1185514,7506977.0000,1,0.180150,1,0.315457,0
4,2019-01-08,sh.600723,14.1465046000,14.1465046000,13.9014470400,13.9905588800,14.1687825600,1458809,9156674.0000,1,0.221680,1,-1.257860,0
5,2019-01-09,sh.600723,13.9905588800,14.1687825600,13.9460029600,14.0351148000,13.9905588800,1785816,11298833.0000,1,0.271372,1,0.318471,0
6,2019-01-10,sh.600723,14.0351148000,14.1687825600,13.9682809200,14.0573927600,14.0351148000,1348002,8520220.0000,1,0.204842,1,0.158726,0
7,2019-01-11,sh.600723,14.1242266400,14.3692842000,13.9905588800,14.3692842000,14.0573927600,1434101,9105094.0000,1,0.217925,1,2.218698,0
8,2019-01-14,sh.600723,14.2356164400,14.4806740000,14.1687825600,14.3692842000,14.3692842000,1292442,8293819.0000,1,0.196399,1,0.000000,0
9,2019-01-15,sh.600723,14.3470062400,14.5029519600,14.2356164400,14.4361180800,14.3692842000,1362803,8782281.0000,1,0.207091,1,0.465120,0
10,2019-01-16,sh.600723,14.3915621600,14.4583960400,14.2578944000,14.4138401200,14.4361180800,1368701,8823159.0000,1,0.207987,1,-0.154325,0
11,2019-01-17,sh.600723,14.3247282800,14.4806740000,14.2578944000,14.2801723600,14.4138401200,1422161,9165925.0000,1,0.216111,1,-0.927356,0
