,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
0,2019-01-02,sh.600562,67.7895816400,67.7895816400,65.6483082600,66.6928318600,67.2150936600,2982325,37924092.0000,1,0.495795,1,-0.776996,0
1,2019-01-03,sh.600562,66.7972842200,71.3409618800,66.5883795000,68.9385576000,66.6928318600,5342078,71442059.0000,1,0.888090,1,3.367262,0
2,2019-01-04,sh.600562,67.8940340000,71.2887357000,67.8418078200,70.9231524400,68.9385576000,4325336,58159193.0000,1,0.719063,1,2.878789,0
3,2019-01-07,sh.600562,72.1243545800,74.8401159400,70.9231524400,74.7356635800,70.9231524400,6857852,96715806.0000,1,1.140079,1,5.375556,0
4,2019-01-08,sh.600562,74.4223065000,75.4668301000,72.9599734600,73.3777829000,74.7356635800,5050588,71393981.0000,1,0.839632,1,-1.816913,0
5,2019-01-09,sh.600562,73.4822352600,74.0044970600,72.5943902000,72.6988425600,73.3777829000,4322862,60622429.0000,1,0.718652,1,-0.925268,0
6,2019-01-10,sh.600562,72.6988425600,73.3777829000,71.2887357000,72.1765807600,72.6988425600,4519280,62581065.0000,1,0.751305,1,-0.718394,0
7,2019-01-11,sh.600562,72.2288069400,74.2656279600,72.2288069400,73.6911399800,72.1765807600,4975227,69882150.0000,1,0.827104,1,2.098408,0
8,2019-01-14,sh.600562,73.0121996400,74.2656279600,72.7510687400,73.0644258200,73.6911399800,2533919,35616044.0000,1,0.421250,1,-0.850460,0
9,2019-01-15,sh.600562,72.2288069400,73.7955923400,72.2288069400,73.4300090800,73.0644258200,2417810,33851926.0000,1,0.401947,1,0.500362,0
10,2019-01-16,sh.600562,73.6911399800,74.2656279600,73.2211043600,73.5866876200,73.4300090800,3321621,46993984.0000,1,0.552201,1,0.213369,0
11,2019-01-17,sh.600562,73.8478185200,73.8478185200,72.0721284000,72.2810331200,73.5866876200,1837904,25569782.0000,1,0.305541,1,-1.774308,0
12,2019-01-18,sh.600562,72.5421640200,73.0121996400,71.6020927800,72.5943902000,72.2810331200,1360020,18835982.0000,1,0.226096,1,0.433522,0
13,2019-01-21,sh.600562,72.4899378400,74.4223065000,72.3332593000,74.0567232400,72.5943902000,3952990,55866561.0000,1,0.657162,1,2.014394,0
14,2019-01-22,sh.600562,73.9522708800,75.1012468400,73.1688781800,73.5866876200,74.0567232400,3737704,53209095.0000,1,0.621372,1,-0.634698,0
15,2019-01-23,sh.600562,73.2733305400,73.6389138000,72.4899378400,72.9077472800,73.5866876200,1304638,18207668.0000,1,0.216889,1,-0.922641,0
16,2019-01-24,sh.600562,73.1166520000,75.1534730200,72.2810331200,74.7878897600,72.9077472800,5018008,71404625.0000,1,0.834216,1,2.578794,0
17,2019-01-25,sh.600562,74.4223065000,75.4668301000,74.0567232400,74.4745326800,74.7878897600,2797938,40103773.0000,1,0.465141,1,-0.418991,0
18,2019-01-28,sh.600562,74.5267588600,75.3101515600,73.3777829000,73.7955923400,74.4745326800,1850190,26221088.0000,1,0.307584,1,-0.911642,0
19,2019-01-29,sh.600562,73.7955923400,73.7955923400,69.6174979400,69.9830812000,73.7955923400,3894530,53054701.0000,1,0.647444,1,-5.166317,0
20,2019-01-30,sh.600562,69.7741764800,71.8109975000,69.4608194000,70.9231524400,69.9830812000,2682998,36361269.0000,1,0.446033,1,1.343286,0
21,2019-01-31,sh.600562,70.0353073800,70.0353073800,66.5883795000,67.0061889400,70.9231524400,5554437,72141703.0000,1,0.923394,1,-5.522828,0
22,2019-02-01,sh.600562,67.7373554600,69.6697241200,67.2150936600,69.3563670400,67.0061889400,2914626,38453207.0000,1,0.484540,1,3.507403,0
23,2019-02-11,sh.600562,69.4608194000,72.1765807600,69.4608194000,71.7587713200,69.3563670400,2705260,36881439.0000,1,0.449734,1,3.463856,0
24,2019-02-12,sh.600562,71.8632236800,74.1611756000,71.2887357000,73.3777829000,71.7587713200,3453752,48551619.0000,1,0.574167,1,2.256190,0
25,2019-02-13,sh.600562,73.3777829000,75.1012468400,73.3777829000,74.7356635800,73.3777829000,4334333,61844555.0000,1,0.720559,1,1.850535,0
26,2019-02-14,sh.600562,74.9445683000,76.8769369600,74.1611756000,75.4146039200,74.7356635800,4224896,61368142.0000,1,0.702365,1,0.908450,0
27,2019-02-15,sh.600562,75.8846395400,77.4514249400,75.2579253800,75.6235086400,75.4146039200,4938140,72152388.0000,1,0.820938,1,0.277008,0
28,2019-02-18,sh.600562,76.4069013400,78.1303652800,75.6235086400,77.7125558400,75.6235086400,5260893,77806833.0000,1,0.874594,1,2.762435,0
29,2019-02-19,sh.600562,77.8692343800,78.7048532600,76.2502228000,78.2348176400,77.7125558400,5507098,81935330.0000,1,0.915524,1,0.672039,0
30,2019-02-20,sh.600562,78.1303652800,78.1825914600,76.7724846000,77.1380678600,78.2348176400,4524741,66930029.0000,1,0.752213,1,-1.401863,0
31,2019-02-21,sh.600562,77.3469725800,78.9659841600,75.7801871800,76.4591275200,77.1380678600,5941915,88175206.0000,1,0.987810,1,-0.880163,0
32,2019-02-22,sh.600562,76.0935442600,78.8615318000,75.8324133600,78.4437223600,76.4591275200,7859270,117134170.0000,1,1.306560,1,2.595629,0
33,2019-02-25,sh.600562,79.8016030400,83.9274712600,78.9659841600,82.9874000200,78.4437223600,10188481,159720745.0000,1,1.693778,1,5.792276,0
