,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
0,2019-01-02,sh.600208,15.0826970000,15.1867156000,14.7186319000,14.9786784000,15.0826970000,25410216,72767229.0000,1,0.295530,1,-0.689654,0
1,2019-01-03,sh.600208,14.8746598000,15.0306877000,14.7706412000,14.9266691000,14.9786784000,14898118,42665745.0000,1,0.173271,1,-0.347230,0
2,2019-01-04,sh.600208,14.7706412000,15.2907342000,14.7186319000,15.2387249000,14.9266691000,29542011,85759745.0000,1,0.343585,1,2.090599,0
3,2019-01-07,sh.600208,15.3427435000,15.3947528000,15.1867156000,15.3427435000,15.2387249000,29487246,86725855.0000,1,0.342948,1,0.682593,0
4,2019-01-08,sh.600208,15.2387249000,15.3427435000,15.1867156000,15.2907342000,15.3427435000,14220561,41753829.0000,1,0.165391,1,-0.338983,0
5,2019-01-09,sh.600208,15.2907342000,15.4987714000,15.2387249000,15.2907342000,15.2907342000,26474729,78366293.0000,1,0.307911,1,0.000000,0
6,2019-01-10,sh.600208,15.2907342000,15.3427435000,15.1347063000,15.1347063000,15.2907342000,18013100,52730590.0000,1,0.209499,1,-1.020407,0
7,2019-01-11,sh.600208,15.1347063000,15.2387249000,15.0826970000,15.1867156000,15.1347063000,18201710,53012041.0000,1,0.211693,1,0.343642,0
8,2019-01-14,sh.600208,15.1867156000,15.2387249000,14.9786784000,15.0306877000,15.1867156000,18185720,52803544.0000,1,0.211507,1,-1.027396,0
9,2019-01-15,sh.600208,14.9786784000,15.1347063000,14.8746598000,15.1347063000,15.0306877000,17920824,51760816.0000,1,0.208426,1,0.692041,0
10,2019-01-16,sh.600208,15.0826970000,15.1347063000,14.9266691000,14.9786784000,15.1347063000,17318656,50040368.0000,1,0.201423,1,-1.030927,0
11,2019-01-17,sh.600208,14.9786784000,15.0826970000,14.8746598000,14.9266691000,14.9786784000,16206812,46674060.0000,1,0.188491,1,-0.347230,0
12,2019-01-18,sh.600208,14.9266691000,15.0826970000,14.9266691000,15.0306877000,14.9266691000,26833607,77402868.0000,1,0.312085,1,0.696872,0
13,2019-01-21,sh.600208,15.0306877000,15.1867156000,14.9786784000,15.0826970000,15.0306877000,24730778,71714690.0000,1,0.287628,1,0.346020,0
14,2019-01-22,sh.600208,15.0826970000,15.1347063000,14.8226505000,14.9786784000,15.0826970000,22434614,64512243.0000,1,0.260923,1,-0.689654,0
15,2019-01-23,sh.600208,14.8746598000,14.9786784000,14.8226505000,14.8746598000,14.9786784000,11392500,32607906.0000,1,0.132499,1,-0.694452,0
16,2019-01-24,sh.600208,14.8746598000,14.9786784000,14.7186319000,14.9786784000,14.8746598000,24862866,70928693.0000,1,0.289165,1,0.699308,0
17,2019-01-25,sh.600208,14.8746598000,14.9786784000,14.8226505000,14.9266691000,14.9786784000,21471098,61473229.0000,1,0.249717,1,-0.347230,0
18,2019-01-28,sh.600208,15.0306877000,15.0826970000,14.8746598000,14.8746598000,14.9266691000,19313200,55643629.0000,1,0.224620,1,-0.348432,0
